fb_id,date,home_team,away_team,home_team_continent,away_team_continent,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result
4087,10/7/2017,Sweden,Luxembourg,Europe,Europe,8,0,FIFA World Cup qualification,Unknown,Sweden,FALSE,No,Win
4088,10/7/2017,Switzerland,Hungary,Europe,Europe,5,2,FIFA World Cup qualification,Unknown,Switzerland,FALSE,No,Win
4089,10/7/2017,Tanzania,Malawi,Africa,Africa,1,1,Friendly,Unknown,Tanzania,FALSE,No,Draw
4090,10/7/2017,Uganda,Ghana,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Uganda,FALSE,No,Draw
4091,10/6/2017,Austria,Serbia,Europe,Europe,3,2,FIFA World Cup qualification,Unknown,Austria,FALSE,No,Win
4092,10/6/2017,Croatia,Finland,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Croatia,FALSE,No,Draw
4093,10/6/2017,Georgia,Wales,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Georgia,FALSE,No,Lose
4094,10/6/2017,Republic of Ireland,Moldova,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Republic of Ireland,FALSE,No,Win
4095,10/6/2017,Italy,North Macedonia,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Italy,FALSE,No,Draw
4096,10/6/2017,Japan,New Zealand,Asia,Oceania,2,1,Kirin Challenge Cup,Unknown,Japan,FALSE,No,Win
4097,10/6/2017,Kosovo,Ukraine,Europe,Europe,0,2,FIFA World Cup qualification,Unknown,Albania,TRUE,No,Lose
4098,10/6/2017,Liechtenstein,Israel,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Liechtenstein,FALSE,No,Lose
4099,10/6/2017,Mali,Côte d'Ivoire,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Mali,FALSE,No,Draw
4100,10/6/2017,Mauritania,Comoros,Africa,Africa,0,1,Friendly,Unknown,Tunisia,TRUE,No,Lose
4101,10/6/2017,Mexico,Trinidad and Tobago,North America,South America,3,1,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Win
4102,10/6/2017,Spain,Albania,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Spain,FALSE,No,Win
4103,10/6/2017,Turkey,Iceland,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Turkey,FALSE,No,Lose
4104,10/6/2017,USA,Panama,North America,North America,4,0,FIFA World Cup qualification,Unknown,USA,FALSE,No,Win
4105,10/5/2017,Argentina,Peru,South America,South America,0,0,FIFA World Cup qualification,Unknown,Argentina,FALSE,No,Draw
4106,10/5/2017,Armenia,Poland,Europe,Europe,1,6,FIFA World Cup qualification,Unknown,Armenia,FALSE,No,Lose
4107,10/5/2017,Azerbaijan,Czech Republic,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Azerbaijan,FALSE,No,Lose
4108,10/5/2017,Bolivia,Brazil,South America,South America,0,0,FIFA World Cup qualification,Unknown,Bolivia,FALSE,No,Draw
4109,10/5/2017,Myanmar,Thailand,Asia,Asia,1,3,Friendly,Unknown,Myanmar,FALSE,No,Lose
4110,10/5/2017,Chile,Ecuador,South America,South America,2,1,FIFA World Cup qualification,Unknown,Chile,FALSE,No,Win
4111,10/5/2017,Colombia,Paraguay,South America,South America,1,2,FIFA World Cup qualification,Unknown,Colombia,FALSE,No,Lose
4112,10/5/2017,England,Slovenia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,England,FALSE,No,Win
4113,10/5/2017,Hong Kong,Laos,Asia,Asia,4,0,Friendly,Unknown,Hong Kong,FALSE,No,Win
4114,10/5/2017,IR Iran,Togo,Asia,Africa,2,0,Friendly,Unknown,IR Iran,FALSE,No,Win
4115,10/5/2017,Iraq,Kenya,Asia,Africa,2,1,Friendly,Unknown,Iraq,FALSE,No,Win
4116,10/5/2017,Malta,Lithuania,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Malta,FALSE,No,Draw
4117,10/5/2017,Montenegro,Denmark,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Montenegro,FALSE,No,Lose
4118,10/5/2017,Northern Ireland,Germany,Europe,Europe,1,3,FIFA World Cup qualification,Unknown,Northern Ireland,FALSE,No,Lose
4119,10/5/2017,Qatar,Singapore,Asia,Asia,3,1,Friendly,Unknown,Qatar,FALSE,No,Win
4120,10/5/2017,Romania,Kazakhstan,Europe,Europe,3,1,FIFA World Cup qualification,Unknown,Romania,FALSE,No,Win
4121,10/5/2017,San Marino,Norway,Europe,Europe,0,8,FIFA World Cup qualification,Unknown,San Marino,FALSE,No,Lose
4122,10/5/2017,Scotland,Slovakia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Scotland,FALSE,No,Win
4123,10/5/2017,Syria,Australia,Asia,Oceania,1,1,FIFA World Cup qualification,Unknown,Malaysia,TRUE,No,Draw
4124,10/5/2017,Chinese Taipei,Mongolia,Asia,Asia,4,2,Friendly,Unknown,Chinese Taipei,FALSE,No,Win
4125,10/5/2017,Venezuela,Uruguay,South America,South America,0,0,FIFA World Cup qualification,Unknown,Venezuela,FALSE,No,Draw
4126,10/2/2017,Macau,Laos,Asia,Asia,3,1,Friendly,Unknown,Macau,FALSE,No,Win
4127,9/5/2017,Algeria,Zambia,Africa,Africa,0,1,FIFA World Cup qualification,Unknown,Algeria,FALSE,No,Lose
4128,9/5/2017,Argentina,Venezuela,South America,South America,1,1,FIFA World Cup qualification,Unknown,Argentina,FALSE,No,Draw
4129,9/5/2017,Australia,Thailand,Oceania,Asia,2,1,FIFA World Cup qualification,Unknown,Australia,FALSE,No,Win
4130,9/5/2017,Austria,Georgia,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Austria,FALSE,No,Draw
4131,9/5/2017,Bahrain,Chinese Taipei,Asia,Asia,5,0,AFC Asian Cup qualification,Unknown,Bahrain,FALSE,No,Win
4132,9/5/2017,Bhutan,Palestine,Asia,Asia,0,2,AFC Asian Cup qualification,Unknown,Bhutan,FALSE,No,Lose
4133,9/5/2017,Bolivia,Chile,South America,South America,1,0,FIFA World Cup qualification,Unknown,Bolivia,FALSE,No,Win
4134,9/5/2017,Burkina Faso,Senegal,Africa,Africa,2,2,FIFA World Cup qualification,Unknown,Burkina Faso,FALSE,No,Draw
4135,9/5/2017,Cambodia,Vietnam,Asia,Asia,1,2,AFC Asian Cup qualification,Unknown,Cambodia,FALSE,No,Lose
4136,9/5/2017,Colombia,Brazil,South America,South America,1,1,FIFA World Cup qualification,Unknown,Colombia,FALSE,No,Draw
4137,9/5/2017,Congo,Ghana,Africa,Africa,1,5,FIFA World Cup qualification,Unknown,Congo,FALSE,No,Lose
4138,9/5/2017,Congo DR,Tunisia,Africa,Africa,2,2,FIFA World Cup qualification,Unknown,Congo DR,FALSE,No,Draw
4139,9/5/2017,Costa Rica,Mexico,North America,North America,1,1,FIFA World Cup qualification,Unknown,Costa Rica,FALSE,No,Draw
4140,9/5/2017,Ecuador,Peru,South America,South America,0,2,FIFA World Cup qualification,Unknown,Ecuador,FALSE,No,Lose
4141,9/5/2017,Egypt,Uganda,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Egypt,FALSE,No,Win
4142,9/5/2017,Honduras,USA,North America,North America,1,1,FIFA World Cup qualification,Unknown,Honduras,FALSE,No,Draw
4143,9/5/2017,Iceland,Ukraine,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Iceland,FALSE,No,Win
4144,9/5/2017,IR Iran,Syria,Asia,Asia,2,2,FIFA World Cup qualification,Unknown,IR Iran,FALSE,No,Draw
4145,9/5/2017,Iraq,United Arab Emirates,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Jordan,TRUE,No,Win
4146,9/5/2017,Republic of Ireland,Serbia,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Republic of Ireland,FALSE,No,Lose
4147,9/5/2017,Italy,Israel,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Italy,FALSE,No,Win
4148,9/5/2017,Côte d'Ivoire,Gabon,Africa,Africa,1,2,FIFA World Cup qualification,Unknown,Côte d'Ivoire,FALSE,No,Lose
4149,9/5/2017,Jordan,Afghanistan,Asia,Asia,4,1,AFC Asian Cup qualification,Unknown,Jordan,FALSE,No,Win
4150,9/5/2017,Korea DPR,Lebanon,Asia,Asia,2,2,AFC Asian Cup qualification,Unknown,Korea DPR,FALSE,No,Draw
4151,9/5/2017,Kosovo,Finland,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Albania,TRUE,No,Lose
4152,9/5/2017,Liechtenstein,Spain,Europe,Europe,0,8,FIFA World Cup qualification,Unknown,Liechtenstein,FALSE,No,Lose
4153,9/5/2017,Macau,India,Asia,Asia,0,2,AFC Asian Cup qualification,Unknown,Macau,FALSE,No,Lose
4154,9/5/2017,North Macedonia,Albania,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,North Macedonia,FALSE,No,Draw
4155,9/5/2017,Malaysia,Hong Kong,Asia,Asia,1,1,AFC Asian Cup qualification,Unknown,Malaysia,FALSE,No,Draw
4156,9/5/2017,Mali,Morocco,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Mali,FALSE,No,Draw
4157,9/5/2017,Mauritania,Niger,Africa,Africa,0,2,Friendly,Unknown,Morocco,TRUE,No,Lose
4158,9/5/2017,Moldova,Wales,Europe,Europe,0,2,FIFA World Cup qualification,Unknown,Moldova,FALSE,No,Lose
4159,9/5/2017,Nepal,Tajikistan,Asia,Asia,1,2,AFC Asian Cup qualification,Unknown,Nepal,FALSE,No,Lose
4160,9/5/2017,Oman,Maldives,Asia,Africa,5,0,AFC Asian Cup qualification,Unknown,Oman,FALSE,No,Win
4161,9/5/2017,Panama,Trinidad and Tobago,North America,South America,3,0,FIFA World Cup qualification,Unknown,Panama,FALSE,No,Win
4162,9/5/2017,Paraguay,Uruguay,South America,South America,1,2,FIFA World Cup qualification,Unknown,Paraguay,FALSE,No,Lose
4163,9/5/2017,Philippines,Yemen,Asia,Asia,2,2,AFC Asian Cup qualification,Unknown,Philippines,FALSE,No,Draw
4164,9/5/2017,Qatar,China PR,Asia,Asia,1,2,FIFA World Cup qualification,Unknown,Qatar,FALSE,No,Lose
4165,9/5/2017,Saudi Arabia,Japan,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Saudi Arabia,FALSE,No,Win
4166,9/5/2017,Singapore,Turkmenistan,Asia,Asia,1,1,AFC Asian Cup qualification,Unknown,Singapore,FALSE,No,Draw
4167,9/5/2017,Solomon Islands,New Zealand,Oceania,Oceania,2,2,FIFA World Cup qualification,Unknown,Solomon Islands,FALSE,No,Draw
4168,9/5/2017,South Africa,Cabo Verde,Africa,Africa,1,2,FIFA World Cup qualification,Unknown,South Africa,FALSE,No,Lose
4169,9/5/2017,Turkey,Croatia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Turkey,FALSE,No,Win
4170,9/5/2017,Uzbekistan,Korea Republic,Asia,Asia,0,0,FIFA World Cup qualification,Unknown,Uzbekistan,FALSE,No,Draw
4171,9/4/2017,Armenia,Denmark,Europe,Europe,1,4,FIFA World Cup qualification,Unknown,Armenia,FALSE,No,Lose
4172,9/4/2017,Azerbaijan,San Marino,Europe,Europe,5,1,FIFA World Cup qualification,Unknown,Azerbaijan,FALSE,No,Win
4173,9/4/2017,Cameroon,Nigeria,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Cameroon,FALSE,No,Draw
4174,9/4/2017,England,Slovakia,Europe,Europe,2,1,FIFA World Cup qualification,Unknown,England,FALSE,No,Win
4175,9/4/2017,Germany,Norway,Europe,Europe,6,0,FIFA World Cup qualification,Unknown,Germany,FALSE,No,Win
4176,9/4/2017,Libya,Guinea,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Tunisia,TRUE,No,Win
4177,9/4/2017,Malawi,Togo,Africa,Africa,1,0,Friendly,Unknown,Morocco,TRUE,No,Win
4178,9/4/2017,Montenegro,Romania,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Montenegro,FALSE,No,Win
4179,9/4/2017,Northern Ireland,Czech Republic,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Northern Ireland,FALSE,No,Win
4180,9/4/2017,Poland,Kazakhstan,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Poland,FALSE,No,Win
4181,9/4/2017,Scotland,Malta,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Scotland,FALSE,No,Win
4182,9/4/2017,Slovenia,Lithuania,Europe,Europe,4,0,FIFA World Cup qualification,Unknown,Slovenia,FALSE,No,Win
4183,9/3/2017,Belarus,Sweden,Europe,Europe,0,4,FIFA World Cup qualification,Unknown,Belarus,FALSE,No,Lose
4184,9/3/2017,Equatorial Guinea,Benin,Africa,Africa,1,2,Friendly,Unknown,Equatorial Guinea,FALSE,No,Lose
4185,9/3/2017,Estonia,Cyprus,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Estonia,FALSE,No,Win
4186,9/3/2017,Faroe Islands,Andorra,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Faroe Islands,FALSE,No,Win
4187,9/3/2017,France,Luxembourg,Europe,Europe,0,0,FIFA World Cup qualification,Unknown,France,FALSE,No,Draw
4188,9/3/2017,Gibraltar,Bosnia and Herzegovina,Europe,Europe,0,4,FIFA World Cup qualification,Unknown,Portugal,TRUE,No,Lose
4189,9/3/2017,Greece,Belgium,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Greece,FALSE,No,Lose
4190,9/3/2017,Hungary,Portugal,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Hungary,FALSE,No,Lose
4191,9/3/2017,Latvia,Switzerland,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Latvia,FALSE,No,Lose
4192,9/3/2017,Netherlands,Bulgaria,Europe,Europe,3,1,FIFA World Cup qualification,Unknown,Netherlands,FALSE,No,Win
4193,9/2/2017,Albania,Liechtenstein,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Albania,FALSE,No,Win
4194,9/2/2017,Canada,Jamaica,North America,North America,2,0,Friendly,Unknown,Canada,FALSE,No,Win
4195,9/2/2017,Croatia,Kosovo,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Croatia,FALSE,No,Win
4196,9/2/2017,Finland,Iceland,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Finland,FALSE,No,Win
4197,9/2/2017,Gabon,Côte d'Ivoire,Africa,Africa,0,3,FIFA World Cup qualification,Unknown,Gabon,FALSE,No,Lose
4198,9/2/2017,Georgia,Republic of Ireland,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Georgia,FALSE,No,Draw
4199,9/2/2017,Indonesia,Fiji,Asia,Oceania,0,0,Friendly,Unknown,Indonesia,FALSE,No,Draw
4200,9/2/2017,Israel,North Macedonia,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Israel,FALSE,No,Lose
4201,9/2/2017,Mozambique,Kenya,Africa,Africa,1,1,Friendly,Unknown,Mozambique,FALSE,No,Draw
4202,9/2/2017,Senegal,Burkina Faso,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Senegal,FALSE,No,Draw
4203,9/2/2017,Serbia,Moldova,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Serbia,FALSE,No,Win
4204,9/2/2017,Spain,Italy,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Spain,FALSE,No,Win
4205,9/2/2017,Ukraine,Turkey,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Ukraine,FALSE,No,Win
4206,9/2/2017,Wales,Austria,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Wales,FALSE,No,Win
4207,9/2/2017,Zambia,Algeria,Africa,Africa,3,1,FIFA World Cup qualification,Unknown,Zambia,FALSE,No,Win
4208,9/1/2017,Cabo Verde,South Africa,Africa,Africa,2,1,FIFA World Cup qualification,Unknown,Cabo Verde,FALSE,No,Win
4209,9/1/2017,Czech Republic,Germany,Europe,Europe,1,2,FIFA World Cup qualification,Unknown,Czech Republic,FALSE,No,Lose
4210,9/1/2017,Denmark,Poland,Europe,Europe,4,0,FIFA World Cup qualification,Unknown,Denmark,FALSE,No,Win
4211,9/1/2017,Ghana,Congo,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Ghana,FALSE,No,Draw
4212,9/1/2017,Kazakhstan,Montenegro,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Kazakhstan,FALSE,No,Lose
4213,9/1/2017,Lithuania,Scotland,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Lithuania,FALSE,No,Lose
4214,9/1/2017,Malta,England,Europe,Europe,0,4,FIFA World Cup qualification,Unknown,Malta,FALSE,No,Lose
4215,9/1/2017,Mexico,Panama,North America,North America,1,0,FIFA World Cup qualification,Unknown,Mexico,FALSE,No,Win
4216,9/1/2017,Morocco,Mali,Africa,Africa,6,0,FIFA World Cup qualification,Unknown,Morocco,FALSE,No,Win
4217,9/1/2017,New Zealand,Solomon Islands,Oceania,Oceania,6,1,FIFA World Cup qualification,Unknown,New Zealand,FALSE,No,Win
4218,9/1/2017,Nigeria,Cameroon,Africa,Africa,4,0,FIFA World Cup qualification,Unknown,Nigeria,FALSE,No,Win
4219,9/1/2017,Norway,Azerbaijan,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Norway,FALSE,No,Win
4220,9/1/2017,Romania,Armenia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Romania,FALSE,No,Win
4221,9/1/2017,San Marino,Northern Ireland,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,San Marino,FALSE,No,Lose
4222,9/1/2017,Slovakia,Slovenia,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Slovakia,FALSE,No,Win
4223,9/1/2017,Trinidad and Tobago,Honduras,South America,North America,1,2,FIFA World Cup qualification,Unknown,Trinidad and Tobago,FALSE,No,Lose
4224,9/1/2017,Tunisia,Congo DR,Africa,Africa,2,1,FIFA World Cup qualification,Unknown,Tunisia,FALSE,No,Win
4225,9/1/2017,USA,Costa Rica,North America,North America,0,2,FIFA World Cup qualification,Unknown,USA,FALSE,No,Lose
4226,8/31/2017,Belgium,Gibraltar,Europe,Europe,9,0,FIFA World Cup qualification,Unknown,Belgium,FALSE,No,Win
4227,8/31/2017,Brazil,Ecuador,South America,South America,2,0,FIFA World Cup qualification,Unknown,Brazil,FALSE,No,Win
4228,8/31/2017,Bulgaria,Sweden,Europe,Europe,3,2,FIFA World Cup qualification,Unknown,Bulgaria,FALSE,No,Win
4229,8/31/2017,Chile,Paraguay,South America,South America,0,3,FIFA World Cup qualification,Unknown,Chile,FALSE,No,Lose
4230,8/31/2017,China PR,Uzbekistan,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,China PR,FALSE,No,Win
4231,8/31/2017,Cyprus,Bosnia and Herzegovina,Europe,Europe,3,2,FIFA World Cup qualification,Unknown,Cyprus,FALSE,No,Win
4232,8/31/2017,France,Netherlands,Europe,Europe,4,0,FIFA World Cup qualification,Unknown,France,FALSE,No,Win
4233,8/31/2017,Greece,Estonia,Europe,Europe,0,0,FIFA World Cup qualification,Unknown,Greece,FALSE,No,Draw
4234,8/31/2017,Guinea,Libya,Africa,Africa,3,2,FIFA World Cup qualification,Unknown,Guinea,FALSE,No,Win
4235,8/31/2017,Hungary,Latvia,Europe,Europe,3,1,FIFA World Cup qualification,Unknown,Hungary,FALSE,No,Win
4236,8/31/2017,Japan,Australia,Asia,Oceania,2,0,FIFA World Cup qualification,Unknown,Japan,FALSE,No,Win
4237,8/31/2017,Kenya,Mauritania,Africa,Africa,1,1,Friendly,Unknown,Morocco,TRUE,No,Draw
4238,8/31/2017,Korea Republic,IR Iran,Asia,Asia,0,0,FIFA World Cup qualification,Unknown,Korea Republic,FALSE,No,Draw
4239,8/31/2017,Luxembourg,Belarus,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Luxembourg,FALSE,No,Win
4240,8/31/2017,Niger,Togo,Africa,Africa,0,2,Friendly,Unknown,Morocco,TRUE,No,Lose
4241,8/31/2017,Peru,Bolivia,South America,South America,2,1,FIFA World Cup qualification,Unknown,Peru,FALSE,No,Win
4242,8/31/2017,Portugal,Faroe Islands,Europe,Europe,5,1,FIFA World Cup qualification,Unknown,Portugal,FALSE,No,Win
4243,8/31/2017,Singapore,Hong Kong,Asia,Asia,1,1,Friendly,Unknown,Singapore,FALSE,No,Draw
4244,8/31/2017,Switzerland,Andorra,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Switzerland,FALSE,No,Win
4245,8/31/2017,Syria,Qatar,Asia,Asia,3,1,FIFA World Cup qualification,Unknown,Malaysia,TRUE,No,Win
4246,8/31/2017,Thailand,Iraq,Asia,Asia,1,2,FIFA World Cup qualification,Unknown,Thailand,FALSE,No,Lose
4247,8/31/2017,Uganda,Egypt,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Uganda,FALSE,No,Win
4248,8/31/2017,Uruguay,Argentina,South America,South America,0,0,FIFA World Cup qualification,Unknown,Uruguay,FALSE,No,Draw
4249,8/31/2017,Venezuela,Colombia,South America,South America,0,0,FIFA World Cup qualification,Unknown,Venezuela,FALSE,No,Draw
4250,8/30/2017,Oman,Afghanistan,Asia,Asia,2,0,Friendly,Unknown,Oman,FALSE,No,Win
4251,8/29/2017,Bahrain,Jordan,Asia,Asia,0,0,Friendly,Unknown,Bahrain,FALSE,No,Draw
4252,8/29/2017,Myanmar,Malaysia,Asia,Asia,1,0,Friendly,Unknown,Myanmar,FALSE,No,Win
4253,8/29/2017,United Arab Emirates,Saudi Arabia,Asia,Asia,2,1,FIFA World Cup qualification,Unknown,United Arab Emirates,FALSE,No,Win
4254,8/26/2017,Iraq,Syria,Asia,Asia,1,1,Friendly,Unknown,Malaysia,TRUE,No,Draw
4255,8/24/2017,India,St. Kitts and Nevis,Asia,North America,1,1,Friendly,Unknown,India,FALSE,No,Draw
4256,8/24/2017,Trinidad and Tobago,Jamaica,South America,North America,1,2,Friendly,Unknown,Trinidad and Tobago,FALSE,No,Lose
4257,8/23/2017,Qatar,Turkmenistan,Asia,Asia,2,1,Friendly,Unknown,Qatar,FALSE,No,Win
4258,8/22/2017,Malaysia,Syria,Asia,Asia,1,2,Friendly,Unknown,Malaysia,FALSE,No,Lose
4259,8/22/2017,Mauritius,St. Kitts and Nevis,Africa,North America,1,1,Friendly,Unknown,India,TRUE,No,Draw
4260,8/20/2017,Ghana,Burkina Faso,Africa,Africa,1,2,African Nations Championship,Unknown,Ghana,FALSE,No,Lose
4261,8/19/2017,India,Mauritius,Asia,Africa,2,1,Friendly,Unknown,India,FALSE,No,Win
4262,8/19/2017,Cameroon,São Tomé and Príncipe,Africa,Africa,2,0,African Nations Championship,Unknown,Cameroon,FALSE,No,Win
4263,8/19/2017,Congo DR,Congo,Africa,Africa,1,1,African Nations Championship,Unknown,Congo DR,FALSE,No,Draw
4264,8/19/2017,Côte d'Ivoire,Niger,Africa,Africa,1,0,African Nations Championship,Unknown,Côte d'Ivoire,FALSE,No,Win
4265,8/18/2017,Libya,Algeria,Africa,Africa,1,1,African Nations Championship,Unknown,Tunisia,TRUE,No,Draw
4266,8/18/2017,Morocco,Egypt,Africa,Africa,3,1,African Nations Championship,Unknown,Morocco,FALSE,No,Win
4267,8/16/2017,Andorra,Qatar,Europe,Asia,0,1,Friendly,Unknown,England,TRUE,No,Lose
4268,8/13/2017,Egypt,Morocco,Africa,Africa,1,1,African Nations Championship,Unknown,Egypt,FALSE,No,Draw
4269,8/13/2017,Niger,Côte d'Ivoire,Africa,Africa,2,1,African Nations Championship,Unknown,Niger,FALSE,No,Win
4270,8/12/2017,São Tomé and Príncipe,Cameroon,Africa,Africa,0,2,African Nations Championship,Unknown,São Tomé and Príncipe,FALSE,No,Lose
4271,8/12/2017,Algeria,Libya,Africa,Africa,1,2,African Nations Championship,Unknown,Algeria,FALSE,No,Lose
4272,8/12/2017,Burkina Faso,Ghana,Africa,Africa,2,2,African Nations Championship,Unknown,Burkina Faso,FALSE,No,Draw
4273,8/11/2017,Congo,Congo DR,Africa,Africa,0,0,African Nations Championship,Unknown,Congo,FALSE,No,Draw
4274,8/7/2017,Rwanda,Sudan,Africa,Africa,2,1,Friendly,Unknown,Rwanda,FALSE,No,Win
4275,8/5/2017,Zambia,Ethiopia,Africa,Africa,0,0,Friendly,Unknown,Zambia,FALSE,No,Draw
4276,7/29/2017,Sudan,Burundi,Africa,Africa,1,0,African Nations Championship,Unknown,Sudan,FALSE,No,Win
4277,7/26/2017,Ecuador,Trinidad and Tobago,South America,South America,3,1,Friendly,Unknown,Ecuador,FALSE,No,Win
4278,7/26/2017,USA,Jamaica,North America,North America,2,1,Gold Cup,Unknown,USA,FALSE,No,Win
4279,7/23/2017,Mexico,Jamaica,North America,North America,0,1,Gold Cup,Unknown,USA,TRUE,No,Lose
4280,7/23/2017,Burundi,Sudan,Africa,Africa,0,0,African Nations Championship,Unknown,Burundi,FALSE,No,Draw
4281,7/23/2017,Ethiopia,Djibouti,Africa,Africa,3,0,African Nations Championship,Unknown,Ethiopia,FALSE,No,Win
4282,7/23/2017,Angola,Mauritius,Africa,Africa,3,2,African Nations Championship,Unknown,Angola,FALSE,No,Win
4283,7/23/2017,Lesotho,Comoros,Africa,Africa,1,0,African Nations Championship,Unknown,Lesotho,FALSE,No,Win
4284,7/23/2017,Mozambique,Madagascar,Africa,Africa,0,2,African Nations Championship,Unknown,Mozambique,FALSE,No,Lose
4285,7/23/2017,Zimbabwe,Namibia,Africa,Africa,1,0,African Nations Championship,Unknown,Zimbabwe,FALSE,No,Win
4286,7/23/2017,Mauritania,Liberia,Africa,Africa,0,1,African Nations Championship,Unknown,Mauritania,FALSE,No,Lose
4287,7/23/2017,Benin,Togo,Africa,Africa,1,1,African Nations Championship,Unknown,Benin,FALSE,No,Draw
4288,7/22/2017,USA,Costa Rica,North America,North America,2,0,Gold Cup,Unknown,USA,FALSE,No,Win
4289,7/22/2017,Rwanda,Tanzania,Africa,Africa,0,0,African Nations Championship,Unknown,Rwanda,FALSE,No,Draw
4290,7/22/2017,Uganda,South Sudan,Africa,Africa,5,1,African Nations Championship,Unknown,Uganda,FALSE,No,Win
4291,7/22/2017,South Africa,Botswana,Africa,Africa,1,0,African Nations Championship,Unknown,South Africa,FALSE,No,Win
4292,7/22/2017,Zambia,Eswatini,Africa,Africa,3,0,African Nations Championship,Unknown,Zambia,FALSE,No,Win
4293,7/22/2017,Guinea,Guinea-Bissau,Africa,Africa,7,0,African Nations Championship,Unknown,Guinea,FALSE,No,Win
4294,7/22/2017,Mali,Gambia,Africa,Africa,4,0,African Nations Championship,Unknown,Mali,FALSE,No,Win
4295,7/22/2017,Senegal,Sierra Leone,Africa,Africa,3,1,African Nations Championship,Unknown,Senegal,FALSE,No,Win
4296,7/20/2017,Jamaica,Canada,North America,North America,2,1,Gold Cup,Unknown,USA,TRUE,No,Win
4297,7/20/2017,Mexico,Honduras,North America,North America,1,0,Gold Cup,Unknown,USA,TRUE,No,Win
4298,7/19/2017,Costa Rica,Panama,North America,North America,1,0,Gold Cup,Unknown,USA,TRUE,No,Win
4299,7/19/2017,USA,El Salvador,North America,North America,2,0,Gold Cup,Unknown,USA,FALSE,No,Win
4300,7/16/2017,Burkina Faso,Korea DPR,Africa,Asia,3,3,King's Cup,Unknown,Thailand,TRUE,No,Draw
4301,7/16/2017,Curaçao,Mexico,North America,North America,0,2,Gold Cup,Unknown,USA,TRUE,No,Lose
4302,7/16/2017,Jamaica,El Salvador,North America,North America,1,1,Gold Cup,Unknown,USA,TRUE,No,Draw
4303,7/16/2017,Madagascar,Mozambique,Africa,Africa,2,2,African Nations Championship,Unknown,Madagascar,FALSE,No,Draw
